 0.0, 0.0, 0.0
 1.758016586303711,-1.6294324398040771,0.17874357104301453
 1.2185523509979248,6.331910610198975,-0.9434010982513428
 2.629978656768799,2.298933506011963,-0.30100610852241516
 1.5859912633895874,5.31373405456543,-0.8142210245132446
 -0.6433247923851013,2.9573514461517334,-1.0071824789047241
 2.2281267642974854,2.720548152923584,-0.3322764039039612
 2.9503040313720703,3.58964467048645,-0.5672436952590942
 2.82035756111145,2.8817203044891357,-0.3431894779205322
 0.6564593315124512,2.4239487648010254,-0.23040524125099182
 1.573556900024414,5.428168773651123,-0.7541160583496094
 2.3211820125579834,1.6557539701461792,-0.28609156608581543
 0.7287487983703613,5.102041721343994,-0.6867024302482605
 2.1850123405456543,4.300768852233887,-0.584546685218811
 1.8948583602905273,3.3496153354644775,-0.44047701358795166
 1.345346450805664,2.6995909214019775,-0.35465189814567566
 3.7443087100982666,1.587367057800293,-0.3533557057380676
 2.0597829818725586,3.7790021896362305,-0.5137751698493958
 1.1467646360397339,1.3996373414993286,-0.17544330656528473
 1.9100451469421387,2.825225353240967,-0.39324602484703064
 1.136164665222168,1.4054492712020874,-0.19426241517066956
